"","1st","1-dist","2nd","2-dist","3rd","3-dist","4th","4-dist","5th","5-dist"
"643",292,0.0520833333333333,1403,0.0538546755513489,2570,0.0538546755513489,661,0.0588496684921071,2118,0.0588496684921071
"644",1435,0.0273972602739726,2882,0.106145665441395,357,0.197816184758382,1774,0.257313451592583,1384,0.334457353008767
"645",956,0.284706606509999,697,0.311472887187106,1221,0.311977501798203,2521,0.328857142483012,2107,0.344238243491501
"646",2895,0.272956445441496,2891,0.350294607049253,1173,0.443071690445322,449,0.458699374751172,2988,0.470792529681725
"647",2009,0.053854675551349,2970,0.0860464136490292,541,0.0872125677410266,2489,0.10158102964183,1527,0.109122154143779
"648",2265,0.239183345577947,179,0.312800099852334,1492,0.369607023642431,1661,0.376463577010561,1165,0.390250304863937
"649",838,0.103226500262791,1551,0.107853015055231,1877,0.115417265022064,1107,0.128043330447092,552,0.130213312204966
"650",2607,0.107853015055231,2262,0.133891439949051,2521,0.150684931506849,1809,0.170011923442619,2868,0.186298110471708
"651",1719,0.446584077640315,65,0.50563610847204,294,0.50606799170758,869,0.506623893666528,1755,0.507138557607737
"652",1186,0.0273972602739726,1835,0.0273972602739726,537,0.0547945205479452,1475,0.0833333333333333,2291,0.0997664022533984
"653",771,0.0821917808219178,406,0.0860464136490292,1340,0.0860464136490292,1122,0.101918412450178,2987,0.107709351102698
"654",1879,0.146475300234343,2941,0.188731335579075,1673,0.193422260473136,1339,0.212423286463597,1272,0.223361745734691
"655",329,0.0588496684921071,1621,0.0663441468388934,2924,0.0821917808219178,1909,0.0919353864273562,1078,0.0997664022533984
"656",1539,0.0273972602739726,387,0.0847910172863609,1185,0.113823435639002,1636,0.118235256599323,719,0.131087993558946
"657",1661,0.134622144653446,2640,0.142047050670791,2692,0.213053420512155,1492,0.23872915775492,2619,0.25807797865822
"658",2471,0.0588496684921071,1102,0.0860464136490292,1994,0.0949477365735336,2466,0.104166666666667,1592,0.105063537500288
"659",1703,0.0273972602739726,53,0.0283687943262411,2505,0.0410958904109589,413,0.0885489883739767,47,0.0919353864273562
"660",174,0.0273972602739726,2743,0.105063537500288,2566,0.105063537500288,1181,0.106145665441395,814,0.107709351102698
"661",2118,0,1403,0.0136986301369863,2726,0.0136986301369863,292,0.0273972602739726,291,0.0538546755513489
"662",1358,0.200705722163342,516,0.418877432190706,384,0.424082533922723,2134,0.43607955747843,2031,0.445358979952668
"663",2275,0.144236019991649,2190,0.213977185208366,1560,0.248408037606213,1274,0.268190865189234,1303,0.268828005289845
"664",295,0.125978152002244,2012,0.157451235196574,2159,0.164407145747721,2422,0.174425135482053,1363,0.20488878288471
"665",614,0.0847910172863609,59,0.0981274614552181,2869,0.0981274614552181,1278,0.100040751539193,350,0.12503550558063
"666",1906,0.10158102964183,1971,0.105063537500288,2420,0.115417265022064,403,0.124667582535289,245,0.132357334811025
"667",547,0.105063537500288,1226,0.122555912320033,1591,0.253809430003065,1987,0.255268647496713,1599,0.280487183422269
"668",2845,0.142387572274529,1830,0.198967650718366,2219,0.199532804506797,1214,0.203817520957707,2752,0.207295558985826
"669",1015,0.178082191780822,2864,0.380421009573576,883,0.538888073954718,1161,0.541242337483355,1983,0.563686562563285
"670",1788,0.0819638268662078,2729,0.163312824160669,437,0.164407145747721,2333,0.169183652716619,1067,0.174425135482053
"671",1383,0.158415471905802,2670,0.165370164632855,2284,0.166757714514949,178,0.183138807417996,2194,0.187100482905033
"672",1497,0.0919353864273562,2298,0.186910516946615,2705,0.242806625119424,2301,0.252282319817765,1654,0.27231398619959
"673",781,0.417413504110573,1311,0.567435572786266,493,0.615193695905307,1399,0.623673672620887,1537,0.626827347432399
"674",579,0.0781332978373725,1369,0.0816564120803346,196,0.092915642671802,2533,0.094443629988437,2021,0.094443629988437
"675",2428,0.350998507164962,215,0.378504737429555,1110,0.388946856029115,2512,0.419639306138194,1954,0.427012246647992
"676",1431,0.185047261227955,235,0.187565325223285,2799,0.333614693289641,2454,0.343865101490665,260,0.356469673655407
"677",368,0.0821917808219178,2451,0.1594321868204,2615,0.164383561643836,1113,0.207796316769559,1056,0.211977543215902
"678",1889,0.199532804506797,915,0.237494058430879,2943,0.27030803152993,2783,0.273826627787245,1177,0.274994204872712
"679",2650,0.3449147650847,56,0.453567778585466,792,0.463148513733409,2336,0.519962090820486,1133,0.53483392999916
"680",907,0.194937302770582,656,0.242402414623349,1539,0.242402414623349,80,0.253519027845372,1185,0.264269143941545
"681",681,0,2402,0.0410958904109589,2295,0.0547945205479452,351,0.0684931506849315,2014,0.076923076923077
"682",2853,0.0273972602739726,1402,0.0949477365735338,1630,0.108170837427536,583,0.142387572274529,2934,0.172092827298058
"683",861,0.243088838780086,2255,0.299299206760195,160,0.320530990753249,2535,0.325751224026804,1901,0.330150297144003
"684",2499,0.0410958904109589,1548,0.0663441468388934,58,0.105063537500288,2015,0.107709351102698,130,0.112543363330309
"685",365,0.0588496684921071,2961,0.104771830283853,2607,0.125173671799533,2262,0.138934551937204,1221,0.15318065376523
"686",2386,0.0958904109589041,1145,0.0973044831741544,1701,0.123287671232877,1109,0.133837675895605,765,0.142387572274529
"687",1147,0,2898,0.0136986301369863,2256,0.0273972602739726,2914,0.0273972602739726,505,0.0438607293457492
"688",2459,0.0781332978373725,461,0.119871910975261,733,0.125978152002244,885,0.131087993558946,851,0.133891439949051
"689",2960,0.539797691531796,2895,0.800856520125176,360,0.918653995815327,2891,0.961339459475444,449,1.00226759097378
"690",1032,0.310618451678839,1349,0.324828283904519,2631,0.372598510760045,2939,0.375120896530997,976,0.378744314316015
"691",1021,0.0919353864273562,2232,0.104771830283853,1338,0.106145665441395,904,0.112543363330309,2057,0.138934551937204
"692",895,0.0889189850545752,2495,0.0949477365735337,1955,0.113823435639002,2438,0.164407145747721,251,0.178698354394135
"693",1275,0,1543,0.0136986301369863,2818,0.0136986301369863,1608,0.0273972602739726,2892,0.0344185654596117
"694",120,0.176549005476321,1245,0.176549005476321,1611,0.193312795749961,361,0.20368920202549,2304,0.244336818037377
"695",32,0.0909090909090909,433,0.0949477365735338,1067,0.105063537500288,2729,0.111980206523805,745,0.124667582535289
"696",1910,0.300912954056125,1211,0.404315471158393,2251,0.43613096760331,2099,0.472606524980609,1815,0.477530289470692
"697",1803,0.153089130139426,1932,0.176216480811478,2758,0.287063552926345,956,0.299267363862221,2832,0.300802748925245
"698",2982,0.112543363330309,2993,0.124667582535289,941,0.151196734001635,899,0.239218063868352,2157,0.260276475995331
"699",1782,0.0778938389623824,1882,0.0879320836479961,1909,0.0971013788653246,2020,0.0971013788653246,1077,0.09995816715225
"700",1385,0.374674271067123,1947,0.424930264307739,1171,0.433654829848117,2688,0.501158497034776,200,0.524822695035461
"701",1950,0.312218664415799,1677,0.515716464011107,743,0.518530357550658,1419,0.520697187733113,2481,0.546828421437464
"702",1584,0.102997434211063,2056,0.122931406390642,1337,0.137378798451507,953,0.163466171504519,1452,0.166690061829751
"703",2637,0.0520833333333333,1397,0.0729166666666667,629,0.0755983670008176,2649,0.0860464136490292,1694,0.0958904109589041
"704",1056,0.299917163396218,2615,0.303816141629327,2451,0.3121800820117,368,0.335515594896222,1113,0.349245729405772
"705",1468,0.0273972602739726,366,0.0410958904109589,584,0.0410958904109589,1880,0.0498670330141157,943,0.132549970671979
"706",1906,0.121336027376158,1029,0.138160354232431,666,0.146489473678168,403,0.157106354188201,2420,0.207796316769559
"707",3008,0.145833333333333,1309,0.353098010952643,1978,0.378280975908366,2637,0.384413073521012,703,0.401667498248771
"708",2146,0.0136986301369863,2604,0.0410958904109589,2836,0.0410958904109589,2271,0.0821917808219178,395,0.0909090909090909
"709",2477,0.107709351102698,2647,0.141055789198534,1241,0.158408214577999,2114,0.202986644663987,2060,0.205479452054795
"710",2556,0.0410958904109589,2672,0.0821917808219178,85,0.0958904109589041,2558,0.105063537500288,2410,0.11257285906466
"711",2694,0.0410958904109589,300,0.0821917808219178,1440,0.0919353864273562,166,0.098127461455218,942,0.103255696378835
"712",1514,0.106145665441395,1808,0.11257285906466,2355,0.122931406390642,960,0.124667582535289,2770,0.142535299805868
"713",2134,0.0949477365735337,1396,0.10958904109589,1057,0.182891711514143,2675,0.186910516946615,516,0.209954102671216
"714",1908,0.274473823234475,1342,0.319161515263783,1115,0.507831159719166,2285,0.59476449439912,2741,0.629791246810344
"715",1632,0.0588496684921072,2024,0.108294719592177,33,0.112543363330309,911,0.133837675895605,2644,0.151614294673508
"716",856,0.125978152002244,2592,0.141055789198534,1769,0.156849338435423,222,0.161837512652499,63,0.171410246050978
"717",2435,0.314217778161879,500,0.358118416568784,2266,0.400465703636322,359,0.416910841114918,2023,0.590217697025622
"718",267,0.417929767754018,1759,0.446496201945973,189,0.488711041127637,1537,0.512623148562166,2306,0.521915612650952
"719",1331,0.0136986301369863,2244,0.092915642671802,387,0.123960720478418,656,0.131087993558946,874,0.14060687639599
"720",1801,0.142535299805868,1492,0.172671654387843,2495,0.224436457484828,1955,0.235453477515936,743,0.277747908506509
"721",885,0.0273972602739726,851,0.0949477365735338,2268,0.119871910975261,2459,0.1321341504827,688,0.144696618508897
"722",485,0.593657870599198,951,0.59859841352039,2426,0.693904089753147,1490,0.724605595500843,1827,0.746121477721194
"723",2751,0.162423251612463,372,0.168199312215294,515,0.203473006339812,14,0.215418702205396,2445,0.230374694055539
"724",2710,0.245995598245497,1831,0.300613480722333,2848,0.317490774754293,2721,0.346592244274952,2496,0.398974639007485
"725",2740,0.61868427156439,2669,0.626883787611676,1508,0.635653073558135,1837,0.658079663445229,1106,0.671882503450772
"726",1772,0.0341205944794335,1576,0.115399275324448,816,0.22396041304761,1662,0.314613858971416,561,0.408813244188117
"727",79,0.0416666666666666,2584,0.0438607293457491,1658,0.0823181424612938,1524,0.0874829747689499,1175,0.0885489883739767
"728",1904,0.361618467084368,1945,0.61633026846555,910,0.630489307275892,1002,0.697471516591724,813,0.716281041296103
"729",2535,0.256011982682529,2910,0.258479662701395,844,0.274052288609249,195,0.287329715154848,2260,0.302081991567792
"730",2800,0.145992189809268,1860,0.215152827980938,1060,0.227304290737538,2148,0.23739956250685,125,0.284205233552171
"731",738,0.108294719592177,448,0.117699336984214,124,0.119086617943541,1892,0.142028544084969,1122,0.148203900384032
"732",2971,0.0557758588147564,1793,0.123287671232877,858,0.136986301369863,880,0.150684931506849,907,0.156266595674745
"733",1434,0.0860464136490292,2459,0.0949477365735338,766,0.0958904109589042,1253,0.0997664022533983,114,0.106145665441395
"734",1540,0.0684931506849315,1521,0.0949477365735338,1477,0.0997664022533984,52,0.109122154143779,2642,0.124667582535289
"735",2138,0.0769230769230769,358,0.0816564120803346,2673,0.0816564120803346,1472,0.0821917808219178,1235,0.0872125677410266
"736",1832,0.261853871745861,2344,0.281218318339639,827,0.293747867761172,1454,0.299870257652288,2810,0.363636363636364
"737",2785,0.196934856084089,2145,0.263808541327224,2318,0.295894707248283,2119,0.299463283722962,1677,0.309763911886751
"738",1323,0.0588496684921071,1892,0.0684931506849315,764,0.0925236306139775,124,0.0968526883723137,2854,0.0971013788653246
"739",1208,0.280487183422269,1853,0.397260273972603,1530,0.39745468806686,1786,0.39745468806686,2520,0.408812870378814
"740",1051,0,1925,0.0136986301369863,175,0.0273972602739726,963,0.0547945205479452,2641,0.0547945205479452
"741",2040,0.0821917808219178,2323,0.219178082191781,457,0.333983740455862,555,0.343317054551313,1972,0.343317054551313
"742",2528,0.606797378504016,2847,0.638178118162847,1557,0.716663087082032,2418,0.741125801230596,1839,0.81910507904941
"743",1419,0.0273972602739726,2481,0.125978152002244,1677,0.125978152002244,2724,0.142387572274529,183,0.144696618508897
"744",2415,0.18640473021986,2287,0.207295558985826,863,0.209990947785241,2449,0.213535519042578,315,0.225086726660619
"745",2366,0.0410958904109589,2333,0.0781332978373725,903,0.0781332978373726,873,0.0819682882625843,1067,0.0821917808219178
"746",1294,0.0538546755513489,1457,0.0588496684921071,3007,0.0588496684921071,1175,0.0755983670008175,1524,0.0860464136490292
"747",2738,0.0344185654596117,227,0.0972064836223127,974,0.24745388921955,120,0.340934672011571,1245,0.340934672011571
"748",2097,0.122555912320033,2243,0.164407145747721,950,0.176422547262754,1705,0.181818181818182,25,0.18640473021986
"749",2552,0.266568139600853,168,0.299625720843727,1606,0.299625720843727,1144,0.350483747701173,21,0.366021260972464
"750",447,0.0860464136490292,2687,0.095517431000219,2927,0.095517431000219,1600,0.0971013788653246,1025,0.0973044831741543
"751",1594,0.0949477365735338,376,0.0958904109589041,2279,0.0958904109589041,2597,0.106145665441395,1178,0.107709351102698
"752",623,0.0136986301369863,2231,0.0588496684921071,940,0.0684931506849315,1254,0.0684931506849315,2523,0.0684931506849315
"753",1089,0.189895473147068,962,0.269785563418495,410,0.30613113923832,986,0.322252232538656,2137,0.336524373887742
"754",165,0.0438607293457491,2240,0.0520833333333333,1963,0.0538546755513489,2327,0.0538546755513489,2699,0.0538546755513489
"755",2735,0.175984122559796,1262,0.418028186712816,1522,0.432130162501834,1124,0.463443614569602,2575,0.487829013109821
"756",2518,0.239892049818935,2579,0.246070386370261,194,0.265994046974124,2515,0.282339538284218,2288,0.287684881344135
"757",2789,0.150684931506849,1569,0.162455260969417,1591,0.209543660567706,1305,0.225451600756844,547,0.254916033550993
"758",2110,0.0909090909090909,1748,0.0919353864273562,2612,0.0919353864273562,2287,0.10958904109589,611,0.122555912320033
"759",525,0.166318960927429,99,0.194244981392994,2727,0.195858430160746,1849,0.221121657508072,2601,0.226173321293375
"760",1895,0.181283231345654,30,0.204630144953731,2319,0.227716694722467,849,0.247591667178956,1199,0.248422124772535
"761",2901,0.183327666798734,938,0.183362957196489,2446,0.196694155220357,1384,0.261293684413569,1939,0.266433975171203
"762",959,0.0460749388111077,1997,0.0973044831741543,2388,0.102830052192117,205,0.104166666666667,2996,0.105063537500288
"763",604,0.0460749388111077,1122,0.0842721627324895,2646,0.0944436299884371,653,0.119871910975261,448,0.131087993558946
"764",2854,0.0416666666666667,22,0.0684931506849315,3000,0.091672682653801,975,0.0916726826538011,591,0.0921498776222155
"765",916,0.0547945205479452,2920,0.0909090909090908,1701,0.0919353864273562,2386,0.0919353864273562,1109,0.105663564622146
"766",1819,0.0136986301369862,200,0.0273972602739726,1434,0.0588496684921072,1055,0.0663441468388934,733,0.0958904109589042
"767",602,0.0588496684921071,9,0.132688293677787,1332,0.144236019991649,1550,0.14655347274666,2576,0.153373214879379
"768",1110,0.282770991658948,1954,0.341976347441022,893,0.370986219635954,2843,0.37400882980397,66,0.389395607207811
"769",2566,0.105063537500288,2743,0.105063537500288,814,0.107709351102698,581,0.151614294673508,830,0.160843545375747
"770",2292,0,1738,0.0588496684921071,2384,0.0755983670008175,2202,0.0872125677410266,408,0.0939014687960453
"771",1340,0.0538546755513489,653,0.0821917808219178,2854,0.0847910172863609,2646,0.0919353864273562,1122,0.101918412450178
"772",806,0.188837345213644,2967,0.206876120957382,2128,0.215357833163419,2027,0.248356517100331,2309,0.249325541071143
"773",2894,0.138257575757576,246,0.15625,1783,0.170602972397168,285,0.174205142115346,490,0.235398673968429
"774",2892,0.0341205944794335,1543,0.0520833333333333,693,0.0538546755513489,1275,0.0538546755513489,1608,0.0538546755513489
"775",1991,0.0520833333333334,1996,0.0520833333333334,2177,0.0520833333333334,159,0.053854675551349,332,0.053854675551349
"776",664,0.23739956250685,2012,0.24671333318436,1363,0.289284573883376,1715,0.304257977623563,295,0.307225563241534
"777",477,0.111168184646271,462,0.176422547262754,502,0.185384458675982,1962,0.211327129244292,285,0.222054238879271
"778",407,0.0967141511009147,1914,0.0967141511009147,2713,0.101918412450178,2482,0.105083296635765,42,0.114484393590435
"779",2192,0.52738329675907,239,0.533189846335681,1881,0.572165704454939,2822,0.590181973377305,440,0.631848791380741
"780",2708,0.0997664022533984,1345,0.136986301369863,1341,0.140945972361333,921,0.148719859926107,1093,0.154293450752488
"781",493,0.219303646728746,905,0.26597944271606,1912,0.270179372934177,1537,0.30239346800327,419,0.353753821649405
"782",242,0.132688293677787,2128,0.161521723301262,427,0.188887259976874,1476,0.193705376744627,2778,0.22489178579474
"783",2888,0.300057197089642,1668,0.361803473874007,1859,0.445174360877421,1662,0.484936540037226,512,0.533396449600336
"784",1704,0.0410958904109589,117,0.053854675551349,2028,0.0684931506849315,291,0.0973044831741544,2072,0.105063537500288
"785",576,0.0273972602739726,1812,0.0460749388111077,1047,0.0538546755513489,318,0.0588496684921071,1282,0.0663441468388934
"786",488,0.730954246584155,1717,0.84264308495689,615,0.881127896176445,2217,0.934030894835861,1330,0.958555225157533
"787",2216,0.114174987646518,861,0.314350117245851,486,0.342357355871914,1652,0.372225502822821,1240,0.372746969323244
"788",153,0.238951405590533,1993,0.255103793996978,1892,0.270825996535445,187,0.280120631638521,1678,0.283558630270231
"789",2456,0.0410958904109589,2658,0.0460749388111077,1326,0.0588496684921071,982,0.0755983670008175,2686,0.0912100858450258
"790",1044,0.0136986301369863,178,0.0538546755513489,2670,0.0755983670008175,1066,0.0860464136490292,2952,0.105063537500288
"791",1905,0.0273972602739726,83,0.0872125677410266,70,0.0997664022533984,2374,0.102009943363721,1259,0.105063537500288
"792",375,0.183911547996598,1811,0.198980622099238,2309,0.212473709361431,1133,0.22392681014804,1540,0.22392681014804
"793",1676,0.1321341504827,2263,0.287813814682988,496,0.288472039983298,520,0.288472039983298,2475,0.353387583990711
"794",1363,0.281196509544491,2012,0.303820807353424,215,0.344184743177129,2428,0.37590250212269,2422,0.376948357178876
"795",1587,0.0958904109589041,2088,0.116671393573051,2329,0.119871910975261,2893,0.206482645612484,2275,0.352231295616641
"796",1023,0.127040998729985,546,0.161726188463357,2353,0.206820547652501,769,0.215927933285703,581,0.251849385439782
"797",2791,0.0136986301369863,2048,0.0410958904109589,1302,0.041095890410959,1948,0.041095890410959,2509,0.058621389098664
"798",1249,0.0136986301369863,1163,0.0588496684921071,1641,0.0909090909090909,1001,0.0919353864273562,1822,0.0919353864273562
"799",1307,0.18799974060522,2564,0.199397778054674,378,0.201825549122116,2470,0.223592961044856,2434,0.255378327660577
"800",2186,0.0516278481894175,1740,0.20660796192624,1554,0.335105578526244,542,0.343592135468138,2115,0.350504243598135
"801",2492,0.113823435639002,527,0.178082191780822,425,0.191814625245874,1689,0.233749974216888,1597,0.251125856745991
"802",408,0.0346886638111411,607,0.0346886638111411,947,0.0507503055451875,445,0.0579052640545195,2214,0.0717217206795215
"803",2387,0.105663564622146,1223,0.108294719592177,2260,0.118235256599323,2837,0.140945972361333,1985,0.188894057058438
"804",1981,0.0919353864273562,1936,0.121336027376158,2818,0.154454820322593,693,0.156266595674745,1275,0.156266595674745
"805",1210,0.0136986301369863,2437,0.0273972602739726,2194,0.0585233570446933,1131,0.0821917808219178,2450,0.0997664022533984
"806",2027,0.105663564622146,2967,0.148488853195015,625,0.182035165556119,772,0.188837345213644,1133,0.283011092331107
"807",1669,0.0136986301369863,1381,0.0273972602739726,459,0.0410958904109589,1356,0.0684931506849315,1293,0.0769230769230769
"808",2094,0.0547945205479452,933,0.0586213890986641,903,0.0684931506849315,1067,0.076923076923077,2729,0.0816564120803346
"809",912,0.107633795594424,1299,0.107633795594424,1956,0.110650191106914,1290,0.152118297259079,1170,0.153891231339618
"810",2531,0.127186525929541,1266,0.182766411071651,815,0.222054238879271,2163,0.238801725933799,55,0.246088355733972
"811",1036,0.0273972602739726,77,0.0722328217617069,2458,0.0919353864273562,1905,0.0958904109589041,42,0.0997664022533984
"812",1688,0.219862815230239,572,0.251202414793031,1566,0.266433975171203,1953,0.2854356960365,1939,0.334879327560741
"813",728,0.716281041296103,1904,0.742345792821617,910,0.809779754750776,1945,0.878363593845193,1002,0.94692506130112
"814",2566,0.0136986301369862,2743,0.0410958904109588,660,0.107709351102698,769,0.107709351102698,174,0.117699336984214
"815",1266,0.0460749388111078,228,0.0547945205479452,55,0.106145665441395,1184,0.154293450752488,347,0.156266595674745
"816",1576,0.116105013633128,1772,0.201378940950418,726,0.22396041304761,1662,0.2859792834999,2545,0.431327010355209
"817",2606,0.105663564622146,1555,0.118235256599323,1985,0.125173671799533,2260,0.125173671799533,2387,0.151614294673508
"818",88,0.053854675551349,256,0.118235256599323,1825,0.151614294673508,882,0.161793035384884,2802,0.170602972397168
"819",1713,0.0962128046003851,588,0.106145665441395,2199,0.142028544084969,944,0.161793035384884,1223,0.211327129244292
"820",1931,0.0769230769230769,2948,0.0781332978373725,978,0.0816564120803346,1868,0.0816564120803346,2403,0.0816564120803346
"821",1561,0.0847910172863609,137,0.0997664022533984,1766,0.141582715605797,929,0.183870772854712,2133,0.188887259976874
"822",2679,0.10958904109589,1386,0.239743821950522,1602,0.255468580843397,2716,0.403149981793611,161,0.420974865606146
"823",155,0.233052763763595,839,0.255112245079494,2030,0.271711070193524,2103,0.274073064724061,1579,0.299628712599871
"824",888,0.0136986301369863,505,0.029310694549332,2240,0.0538546755513489,2256,0.053854675551349,2914,0.053854675551349
"825",2861,0.191682053519205,343,0.239722728745676,1769,0.292919473231087,716,0.296635094632335,1588,0.336625549569867
"826",2198,0.0460749388111078,1574,0.0816564120803345,3017,0.0872125677410266,61,0.0949477365735338,2996,0.0997664022533984
"827",1454,0.0588496684921072,620,0.0909090909090909,1273,0.0909090909090909,1541,0.106145665441395,3003,0.106145665441395
"828",128,0.0778938389623825,2069,0.0997340660282315,411,0.114460564885324,2450,0.117046714089387,2345,0.118035320987686
"829",2928,0.111935921478795,1901,0.190526646361866,562,0.207085385964623,160,0.216654951251923,2017,0.248413945142265
"830",2767,0.0410958904109589,990,0.10958904109589,2743,0.113823435639002,1348,0.118235256599323,1308,0.127186525929541
"831",2154,0.459672746101801,2266,0.518502073996513,2435,0.612444185035108,500,0.643899095422929,359,0.651580470848532
"832",1483,0.0136986301369863,2798,0.0949477365735338,395,0.104166666666667,1108,0.104166666666667,2218,0.123287671232877
"833",277,0.0249335165070579,2241,0.0586213890986641,2905,0.0630793308626462,91,0.0778938389623825,107,0.0847910172863609
"834",1630,0.159932282602941,1402,0.185243102793026,2934,0.186404730219861,2853,0.220453753369868,682,0.230442002677423
"835",835,0,1609,0,2038,0,2938,0,325,0.0136986301369863
"836",577,0.019719269522756,1027,0.030851369392637,980,0.053980280973632,2059,0.0834067500719175,2995,0.0834067500719175
"837",970,0.333057875950071,379,0.361326331904963,2965,0.464318368885977,603,0.504055692261689,2145,0.509064538089618
"838",1551,0.0104166666666667,1877,0.0172092827298059,1107,0.0538546755513489,1963,0.0639836109299089,2327,0.0639836109299089
"839",2103,0.117699336984214,532,0.151196734001635,306,0.183184723783585,535,0.187802937592091,1575,0.193705376744627
"840",2886,0.117699336984214,1845,0.142028544084969,2309,0.162999893042896,1603,0.185047261227955,126,0.20395618292984
"841",1422,0.0821917808219178,1826,0.146252538215211,1627,0.15938867639944,1267,0.175984122559796,423,0.249440682901763
"842",274,0.0997340660282315,2452,0.12595254538848,1872,0.148809590828247,1050,0.167515533864128,123,0.177097976747954
"843",2245,0.0136986301369863,1096,0.0684931506849315,3018,0.0821917808219178,404,0.0997664022533984,1382,0.113823435639002
"844",195,0.0755983670008175,2594,0.10958904109589,2535,0.113823435639002,2910,0.228708518822119,478,0.229341990685625
"845",1635,0.0136986301369863,136,0.0273972602739726,2373,0.0273972602739726,1074,0.0520833333333333,890,0.0538546755513489
"846",1993,0.176549005476321,591,0.192579103482158,1678,0.205912032365024,22,0.23298741944926,975,0.247374101626403
"847",1003,0.107295302655723,2937,0.160570628971164,17,0.162999893042896,1364,0.186298110471708,273,0.193705376744627
"848",1637,0.0273972602739726,1131,0.0821917808219178,1034,0.0909090909090909,2978,0.0919353864273562,1383,0.105063537500288
"849",1289,0.053854675551349,1238,0.0663441468388935,2014,0.0663441468388935,1182,0.0741922687711309,875,0.0755983670008176
"850",1999,0,2567,0,68,0.0136986301369863,47,0.0273972602739726,167,0.0273972602739726
"851",2268,0.0781332978373726,721,0.0949477365735338,2086,0.0997664022533984,2763,0.104771830283853,885,0.106145665441395
"852",125,0.0860464136490292,1060,0.104166666666667,2148,0.124667582535289,1102,0.133837675895605,1655,0.138257575757576
"853",2472,0.0538546755513489,2329,0.378211862550982,2088,0.378699177207291,795,0.405651576415726,1587,0.413667786775344
"854",1272,0.0520833333333333,1649,0.076923076923077,913,0.0973044831741543,307,0.108294719592177,2179,0.118235256599323
"855",2193,0.0273972602739726,2863,0.0410958904109589,514,0.0520833333333334,2053,0.0520833333333334,62,0.0538546755513489
"856",2592,0.053854675551349,222,0.0684931506849315,63,0.0821917808219178,511,0.113823435639002,1756,0.123287671232877
"857",1976,0.336512277150355,478,0.405973289327974,1444,0.425636143273488,367,0.434856742917235,2594,0.446539386221355
"858",880,0.0136986301369863,2971,0.082849235235593,435,0.122555912320033,2653,0.135176235997471,1917,0.135855535096762
"859",2087,0.119086617943541,958,0.122197514065347,1248,0.180786370431213,1255,0.188139271139235,1193,0.232389861526578
"860",1679,0.0547945205479452,1706,0.558265403589397,1124,0.662935290185762,1262,0.725416827576034,755,0.778721941352071
"861",683,0.243088838780086,787,0.314350117245851,1901,0.325469104687516,580,0.327252465822307,2928,0.337596255843963
"862",1601,0,2827,0,635,0.0136986301369863,1090,0.0136986301369863,1507,0.0136986301369863
"863",2449,0.0273972602739726,315,0.0684931506849315,2415,0.107709351102698,1263,0.159240419686473,482,0.163312824160669
"864",323,0.0919353864273562,2228,0.0919353864273562,1179,0.0958904109589041,2191,0.0961302517936854,75,0.0997664022533984
"865",1191,0.053854675551349,299,0.075285285353439,1095,0.0860464136490292,1166,0.0860464136490292,2931,0.0928968964735891
"866",1915,0,526,0.0273972602739726,392,0.0410958904109589,2628,0.0410958904109589,2485,0.0547945205479452
"867",2210,0.0273972602739726,133,0.0410958904109589,886,0.0410958904109589,1526,0.0410958904109589,2168,0.0688371309192234
"868",2775,0.0410958904109589,1130,0.0415592633539118,2112,0.0547945205479452,2774,0.0639836109299088,2,0.0692807234026405
"869",294,0.0410958904109589,1598,0.0438607293457492,2569,0.0520833333333334,2863,0.0588496684921072,2589,0.0625
"870",20,0.0136986301369864,1941,0.0136986301369864,597,0.080171209307705,2183,0.10958904109589,1502,0.113823435639002
"871",2806,0.188139271139235,537,0.193544302575535,1186,0.201151277752664,1762,0.206218364083945,1475,0.207916773381892
"872",2931,0.0547945205479452,1095,0.0781332978373726,1166,0.0781332978373726,299,0.0808630942316787,1191,0.0872125677410267
"873",2366,0.0709219858156028,745,0.0819682882625843,1711,0.0819682882625843,1755,0.0920130171871651,1628,0.0986123102706623
"874",2244,0.0808630942316787,211,0.125173671799533,387,0.126330982442478,1331,0.135855535096762,719,0.14060687639599
"875",2014,0.0136986301369863,1659,0.0273972602739726,481,0.0547945205479452,2583,0.0663441468388934,1289,0.0684931506849315
"876",2358,0,1896,0.0547945205479452,1357,0.0821917808219178,1644,0.0966547623404779,2124,0.109122154143779
"877",312,0.03125,321,0.0341205944794335,2071,0.0909090909090909,383,0.104771830283853,2412,0.156849338435423
"878",2532,0.0341205944794335,2466,0.0516278481894175,1592,0.0630793308626462,3002,0.0830284424960122,2471,0.08445174309672
"879",252,0.0136986301369863,1657,0.0136986301369863,2871,0.0273972602739726,1088,0.0538546755513489,3010,0.0909090909090908
"880",858,0.0136986301369863,2971,0.0964545377797849,435,0.113823435639002,2653,0.128777880747333,1917,0.14060687639599
"881",1447,0.0249335165070578,1176,0.0273972602739726,2044,0.0273972602739726,963,0.0410958904109589,2641,0.0410958904109589
"882",1825,0.0136986301369863,528,0.0557758588147564,1362,0.0588496684921071,470,0.092896896473589,538,0.108294719592177
"883",1827,0.181283231345654,2426,0.242420177475203,1161,0.283367826424543,2364,0.297910887083292,1391,0.329999240585422
